Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9425696,-,-,-,-6.22,-36.03,-3,238,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Pressure,Wind Speed
2021,1,6,0,0,23.400000000000002,0,0,0,0,83.06,987,4.2
2021,1,6,1,0,23.1,0,0,1,0,85.4,987,4
2021,1,6,2,0,22.900000000000002,0,0,0,0,86.77,987,3.9000000000000004
2021,1,6,3,0,22.700000000000003,0,0,1,0,87.73,987,3.7
2021,1,6,4,0,22.5,0,0,0,0,88.57000000000001,987,3.4000000000000004
2021,1,6,5,0,22.900000000000002,0,0,7,0,86.27,988,3.8000000000000003
2021,1,6,6,0,25.200000000000003,48,439,0,120,73.15,988,5.1000000000000005
2021,1,6,7,0,27.700000000000003,78,733,1,367,59.85,989,5.5
2021,1,6,8,0,30.200000000000003,94,861,0,612,49.44,989,5.300000000000001
2021,1,6,9,0,32.4,118,903,1,814,41.88,988,5
2021,1,6,10,0,34.1,126,939,0,962,36.910000000000004,988,4.7
2021,1,6,11,0,35.300000000000004,131,952,0,1038,33.74,987,4.6000000000000005
2021,1,6,12,0,35.7,133,947,0,1035,32.480000000000004,986,4.6000000000000005
2021,1,6,13,0,35.4,134,921,0,954,32.84,986,4.6000000000000005
2021,1,6,14,0,34.4,130,873,0,803,34.82,985,4.800000000000001
2021,1,6,15,0,33.1,118,793,0,595,38.17,985,5
2021,1,6,16,0,31.5,95,655,0,353,43.18,986,5.1000000000000005
2021,1,6,17,0,29.6,54,363,0,113,50.22,987,5
2021,1,6,18,0,28.1,0,0,0,0,57.370000000000005,987,4.7
2021,1,6,19,0,26.900000000000002,0,0,0,0,64.13,988,4.7
2021,1,6,20,0,26,0,0,0,0,70.07000000000001,989,4.6000000000000005
2021,1,6,21,0,25.200000000000003,0,0,1,0,75.48,989,4.4
2021,1,6,22,0,24.6,0,0,3,0,79.58,988,4.3
2021,1,6,23,0,24.200000000000003,0,0,3,0,82.39,988,4.1000000000000005
2021,1,7,0,0,24,0,0,1,0,83.83,987,3.9000000000000004
2021,1,7,1,0,23.8,0,0,0,0,85.2,987,3.8000000000000003
2021,1,7,2,0,23.700000000000003,0,0,0,0,85.87,987,3.6
2021,1,7,3,0,23.6,0,0,0,0,86.46000000000001,987,3.3000000000000003
2021,1,7,4,0,23.5,0,0,0,0,87.12,987,3.1
2021,1,7,5,0,23.700000000000003,0,0,0,0,86.24,988,3.3000000000000003
2021,1,7,6,0,25.6,51,384,0,113,75.13,989,4.7
2021,1,7,7,0,28,85,692,0,356,61.95,990,5.300000000000001
2021,1,7,8,0,30.3,101,831,0,599,51.94,990,5.2
2021,1,7,9,0,32.4,110,902,0,804,44.230000000000004,990,5.1000000000000005
2021,1,7,10,0,34.2,506,217,3,699,38.480000000000004,989,4.9
2021,1,7,11,0,35.5,124,950,1,1029,34.82,988,4.800000000000001
2021,1,7,12,0,36,123,950,1,1029,33.43,987,4.9
2021,1,7,13,0,35.800000000000004,458,379,3,796,33.75,986,5
2021,1,7,14,0,35,445,172,3,578,35.39,986,5.1000000000000005
2021,1,7,15,0,33.6,307,50,3,337,38.75,986,5.300000000000001
2021,1,7,16,0,31.8,90,669,0,355,43.84,986,5.4
2021,1,7,17,0,29.700000000000003,53,371,0,115,51.1,987,5.2
2021,1,7,18,0,28.1,0,0,0,0,58.47,988,5.1000000000000005
2021,1,7,19,0,26.900000000000002,0,0,0,0,65.21000000000001,988,5.2
2021,1,7,20,0,26,0,0,0,0,71.18,989,5.1000000000000005
2021,1,7,21,0,25.3,0,0,0,0,75.96000000000001,989,4.7
2021,1,7,22,0,24.8,0,0,0,0,79.48,989,4.4
2021,1,7,23,0,24.400000000000002,0,0,0,0,82.02,988,4
2021,1,8,0,0,24.1,0,0,0,0,83.75,988,3.6
2021,1,8,1,0,24,0,0,0,0,84.09,987,3.4000000000000004
2021,1,8,2,0,23.900000000000002,0,0,0,0,84.42,987,3.2
2021,1,8,3,0,23.700000000000003,0,0,0,0,85.42,987,3
2021,1,8,4,0,23.6,0,0,0,0,85.94,988,3.1
2021,1,8,5,0,23.900000000000002,0,0,0,0,84.34,988,3.6
2021,1,8,6,0,25.8,53,361,0,111,73.35000000000001,989,5
2021,1,8,7,0,28.1,220,46,3,238,60.980000000000004,989,5.6000000000000005
2021,1,8,8,0,30.3,107,819,1,597,51.45,989,5.6000000000000005
2021,1,8,9,0,32.300000000000004,139,854,0,795,44.33,989,5.7
2021,1,8,10,0,34,143,901,1,945,39.34,989,5.7
2021,1,8,11,0,35.300000000000004,146,921,0,1024,36.050000000000004,988,5.800000000000001
2021,1,8,12,0,35.800000000000004,149,918,1,1025,34.7,987,5.7
2021,1,8,13,0,35.6,417,7,3,423,34.83,986,5.6000000000000005
2021,1,8,14,0,34.800000000000004,454,147,3,567,36.36,986,5.6000000000000005
2021,1,8,15,0,33.5,120,787,1,596,39.17,985,5.7
2021,1,8,16,0,31.6,96,651,1,355,44.160000000000004,986,5.7
2021,1,8,17,0,29.400000000000002,56,352,0,114,51.370000000000005,987,5.300000000000001
2021,1,8,18,0,27.700000000000003,0,0,0,0,59.04,988,5.1000000000000005
2021,1,8,19,0,26.5,0,0,0,0,65.98,988,5.1000000000000005
2021,1,8,20,0,25.700000000000003,0,0,0,0,71.5,989,4.800000000000001
2021,1,8,21,0,25.1,0,0,0,0,75.82000000000001,989,4.4
2021,1,8,22,0,24.700000000000003,0,0,0,0,78.81,989,4.2
2021,1,8,23,0,24.5,0,0,0,0,80.21000000000001,988,3.9000000000000004
2021,1,9,0,0,24.200000000000003,0,0,0,0,81.78,988,3.5
2021,1,9,1,0,24,0,0,1,0,82.64,987,3.1
2021,1,9,2,0,23.8,0,0,0,0,83.59,987,2.9000000000000004
2021,1,9,3,0,23.5,0,0,3,0,85.18,987,2.6
2021,1,9,4,0,23.400000000000002,0,0,3,0,85.9,987,2.5
2021,1,9,5,0,23.700000000000003,0,0,8,0,84.7,988,2.9000000000000004
2021,1,9,6,0,25.8,86,64,3,96,72.96000000000001,989,4.4
2021,1,9,7,0,28.400000000000002,86,683,0,351,59.13,989,5.2
2021,1,9,8,0,30.8,154,700,7,572,49.34,989,5.5
2021,1,9,9,0,32.9,110,903,0,804,42.35,989,5.6000000000000005
2021,1,9,10,0,34.5,120,934,0,951,37.64,988,5.6000000000000005
2021,1,9,11,0,35.4,129,943,0,1028,35.22,988,5.6000000000000005
2021,1,9,12,0,35.7,139,929,0,1026,34.34,987,5.6000000000000005
2021,1,9,13,0,35.5,141,905,0,950,34.550000000000004,986,5.5
2021,1,9,14,0,34.7,136,859,0,802,36.050000000000004,985,5.6000000000000005
2021,1,9,15,0,33.300000000000004,123,780,1,597,39.050000000000004,985,5.6000000000000005
2021,1,9,16,0,31.400000000000002,102,636,0,356,43.95,986,5.5
2021,1,9,17,0,29.200000000000003,59,334,0,115,50.97,987,5.2
2021,1,9,18,0,27.6,0,0,3,0,57.96,987,5
2021,1,9,19,0,26.5,0,0,8,0,64.46000000000001,988,4.9
2021,1,9,20,0,25.700000000000003,0,0,3,0,70.17,989,4.6000000000000005
2021,1,9,21,0,25.200000000000003,0,0,8,0,74.32000000000001,989,4.2
2021,1,9,22,0,24.8,0,0,3,0,77.44,989,3.9000000000000004
2021,1,9,23,0,24.5,0,0,8,0,79.55,988,3.5
2021,1,10,0,0,24.1,0,0,0,0,82.04,988,3
2021,1,10,1,0,23.8,0,0,3,0,83.89,987,2.5
2021,1,10,2,0,23.6,0,0,3,0,85.22,987,2.3000000000000003
2021,1,10,3,0,23.5,0,0,3,0,86.05,988,2.3000000000000003
2021,1,10,4,0,23.400000000000002,0,0,0,0,86.75,988,2.3000000000000003
2021,1,10,5,0,23.700000000000003,0,0,8,0,85.43,989,2.5
2021,1,10,6,0,25.8,57,294,8,103,72.91,990,4
2021,1,10,7,0,28.200000000000003,196,106,7,237,59.910000000000004,990,4.6000000000000005
2021,1,10,8,0,30.6,231,491,7,524,50.06,990,4.7
2021,1,10,9,0,32.7,432,105,3,513,42.910000000000004,990,4.6000000000000005
2021,1,10,10,0,34.300000000000004,353,497,8,795,38.06,989,4.6000000000000005
2021,1,10,11,0,35.1,429,302,7,717,35.84,988,4.6000000000000005
2021,1,10,12,0,35.2,415,355,8,755,35.49,987,4.5
2021,1,10,13,0,34.7,474,86,6,550,36.550000000000004,986,4.5
2021,1,10,14,0,34.2,384,137,8,490,37.83,986,4.6000000000000005
2021,1,10,15,0,33,298,259,7,456,40.800000000000004,985,4.800000000000001
2021,1,10,16,0,31.3,161,25,7,171,45.660000000000004,986,4.9
2021,1,10,17,0,29.200000000000003,46,1,7,47,52.75,987,4.9
2021,1,10,18,0,27.5,0,0,3,0,60,988,5
2021,1,10,19,0,26.3,0,0,7,0,66.25,989,4.800000000000001
2021,1,10,20,0,25.5,0,0,7,0,71.10000000000001,989,4.5
2021,1,10,21,0,24.900000000000002,0,0,7,0,74.99,989,4
2021,1,10,22,0,24.6,0,0,7,0,77.3,989,3.5
2021,1,10,23,0,24.3,0,0,7,0,79.32000000000001,988,3.1
2021,1,11,0,0,24.1,0,0,7,0,80.98,988,2.9000000000000004
2021,1,11,1,0,23.900000000000002,0,0,7,0,82.77,988,2.6
2021,1,11,2,0,23.700000000000003,0,0,8,0,84.45,988,2.4000000000000004
2021,1,11,3,0,23.6,0,0,7,0,85.52,988,2.1
2021,1,11,4,0,23.400000000000002,0,0,8,0,87.04,988,1.9000000000000001
2021,1,11,5,0,23.6,0,0,8,0,86.56,989,2.1
2021,1,11,6,0,25.200000000000003,3,0,7,3,76.97,989,3.2
2021,1,11,7,0,27.5,163,45,7,180,63.77,989,3.7
2021,1,11,8,0,29.8,332,214,3,460,53.730000000000004,989,3.7
2021,1,11,9,0,32,400,93,2,472,45.87,989,3.6
2021,1,11,10,0,33.5,486,151,3,620,41.31,988,3.4000000000000004
2021,1,11,11,0,34.5,125,943,1,1026,38.59,987,3.4000000000000004
2021,1,11,12,0,35.1,124,944,1,1028,36.97,986,3.4000000000000004
2021,1,11,13,0,34.7,119,930,0,953,37.79,986,3.6
2021,1,11,14,0,33.800000000000004,211,707,7,761,40.21,985,3.8000000000000003
2021,1,11,15,0,32.4,133,769,7,602,44.36,985,4.1000000000000005
2021,1,11,16,0,30.700000000000003,131,13,7,136,50,986,4.3
2021,1,11,17,0,28.900000000000002,70,8,7,71,56.86,987,4.4
2021,1,11,18,0,27.6,0,0,7,0,62.89,988,4.5
2021,1,11,19,0,26.6,0,0,7,0,68.01,989,4.4
2021,1,11,20,0,25.900000000000002,0,0,7,0,72.01,989,4.1000000000000005
2021,1,11,21,0,25.3,0,0,1,0,75.65,990,3.7
2021,1,11,22,0,25,0,0,7,0,77.66,989,3.4000000000000004
2021,1,11,23,0,24.700000000000003,0,0,3,0,79.56,989,3.1
2021,1,12,0,0,24.400000000000002,0,0,7,0,81.32000000000001,988,2.9000000000000004
2021,1,12,1,0,24.3,0,0,8,0,82.07000000000001,988,2.7
2021,1,12,2,0,24.1,0,0,3,0,83.22,987,2.4000000000000004
2021,1,12,3,0,24,0,0,1,0,83.96000000000001,987,2.2
2021,1,12,4,0,23.8,0,0,1,0,85.32000000000001,988,1.9000000000000001
2021,1,12,5,0,24,0,0,0,0,84.48,988,2
2021,1,12,6,0,25.3,76,160,7,100,76.63,989,2.5
2021,1,12,7,0,27.200000000000003,135,2,3,136,65.52,989,2.9000000000000004
2021,1,12,8,0,29.5,220,401,8,459,55.370000000000005,989,3.1
2021,1,12,9,0,31.5,351,10,3,359,48.22,989,3.2
2021,1,12,10,0,33.2,291,1,3,292,43.04,988,3.1
2021,1,12,11,0,34.2,454,47,7,499,40.14,987,2.9000000000000004
2021,1,12,12,0,34.5,380,386,7,750,39.550000000000004,987,2.8000000000000003
2021,1,12,13,0,33.9,229,720,7,876,41.42,986,2.9000000000000004
2021,1,12,14,0,32.7,437,150,3,554,45.22,986,3
2021,1,12,15,0,31.1,284,257,7,441,50.870000000000005,986,3.3000000000000003
2021,1,12,16,0,29.400000000000002,205,97,7,244,57.94,987,3.5
2021,1,12,17,0,27.6,40,1,6,40,66.73,988,3.6
2021,1,12,18,0,26.400000000000002,0,0,6,0,73.52,988,3.7
2021,1,12,19,0,25.6,0,0,6,0,78.08,989,3.7
2021,1,12,20,0,25.1,0,0,7,0,80.93,989,3.6
2021,1,12,21,0,24.8,0,0,8,0,82.65,989,3.4000000000000004
2021,1,12,22,0,24.5,0,0,1,0,84.29,989,3.1
2021,1,12,23,0,24.3,0,0,3,0,85.4,988,2.8000000000000003
2021,1,13,0,0,24.1,0,0,3,0,86.7,987,2.4000000000000004
2021,1,13,1,0,23.8,0,0,3,0,88.74,987,2.1
2021,1,13,2,0,23.6,0,0,8,0,90.12,987,1.9000000000000001
2021,1,13,3,0,23.5,0,0,8,0,90.84,987,1.7000000000000002
2021,1,13,4,0,23.3,0,0,7,0,92.15,988,1.5
2021,1,13,5,0,23.5,0,0,7,0,91.15,988,1.8
2021,1,13,6,0,24.900000000000002,27,0,7,27,82.12,989,2.8000000000000003
2021,1,13,7,0,26.8,183,224,8,269,69.49,990,3.4000000000000004
2021,1,13,8,0,28.6,253,378,8,477,59.45,990,3.7
2021,1,13,9,0,30.3,375,34,3,400,52.33,989,3.8000000000000003
2021,1,13,10,0,31.6,485,161,2,628,47.79,989,3.8000000000000003
2021,1,13,11,0,32.5,441,10,3,451,44.75,988,3.8000000000000003
2021,1,13,12,0,32.9,384,2,3,386,43.33,987,3.8000000000000003
2021,1,13,13,0,33.1,154,849,7,917,42.730000000000004,987,3.9000000000000004
2021,1,13,14,0,32.6,261,1,3,261,44.050000000000004,986,4.1000000000000005
2021,1,13,15,0,31.6,89,857,1,614,47.06,986,4.4
2021,1,13,16,0,30,74,734,0,372,52.47,987,4.5
2021,1,13,17,0,28.1,47,457,1,127,60.02,987,4.2
2021,1,13,18,0,26.8,0,0,7,0,66.71000000000001,988,4.1000000000000005
2021,1,13,19,0,25.900000000000002,0,0,3,0,71.88,989,4.1000000000000005
2021,1,13,20,0,25.200000000000003,0,0,7,0,75.89,989,3.9000000000000004
2021,1,13,21,0,24.700000000000003,0,0,7,0,78.95,989,3.6
2021,1,13,22,0,24.400000000000002,0,0,7,0,80.91,989,3.4000000000000004
2021,1,13,23,0,24.200000000000003,0,0,0,0,82.36,988,3.1
2021,1,14,0,0,23.900000000000002,0,0,0,0,84.4,987,2.7
2021,1,14,1,0,23.6,0,0,8,0,86.41,987,2.5
2021,1,14,2,0,23.400000000000002,0,0,8,0,87.82000000000001,987,2.4000000000000004
2021,1,14,3,0,23.3,0,0,1,0,88.68,987,2.3000000000000003
2021,1,14,4,0,23.200000000000003,0,0,8,0,89.57000000000001,988,2.3000000000000003
2021,1,14,5,0,23.5,0,0,8,0,88.29,988,2.6
2021,1,14,6,0,25,6,0,3,6,79.49,989,3.6
2021,1,14,7,0,27.1,90,0,3,90,66.81,989,4.3
2021,1,14,8,0,29.1,87,850,0,591,57.03,989,4.5
2021,1,14,9,0,31.200000000000003,97,920,1,801,48.800000000000004,989,4.6000000000000005
2021,1,14,10,0,32.800000000000004,366,3,3,368,43.4,988,4.7
2021,1,14,11,0,33.800000000000004,105,974,1,1036,40.33,988,4.800000000000001
2021,1,14,12,0,34.4,525,275,3,789,38.6,987,4.800000000000001
2021,1,14,13,0,34.5,295,692,2,918,38.35,986,5
2021,1,14,14,0,33.9,100,921,0,821,39.75,986,5.1000000000000005
2021,1,14,15,0,32.6,94,848,0,615,43.01,986,5.300000000000001
2021,1,14,16,0,30.700000000000003,151,485,7,348,48.550000000000004,986,5.2
2021,1,14,17,0,28.8,85,171,7,115,55.54,987,4.800000000000001
2021,1,14,18,0,27.3,0,0,1,0,62.9,988,4.5
2021,1,14,19,0,26.3,0,0,0,0,69.4,988,4.4
2021,1,14,20,0,25.400000000000002,0,0,0,0,76.34,989,4.3
2021,1,14,21,0,24.8,0,0,0,0,81.77,989,4.2
2021,1,14,22,0,24.5,0,0,3,0,84.74,989,4
2021,1,14,23,0,24.3,0,0,7,0,86.35000000000001,988,3.8000000000000003
2021,1,15,0,0,24.1,0,0,0,0,87.45,988,3.4000000000000004
2021,1,15,1,0,24,0,0,0,0,87.92,987,3.1
2021,1,15,2,0,23.8,0,0,0,0,88.81,987,2.7
2021,1,15,3,0,23.6,0,0,1,0,89.56,987,2.5
2021,1,15,4,0,23.400000000000002,0,0,0,0,90.53,987,2.4000000000000004
2021,1,15,5,0,23.6,0,0,0,0,89.58,988,2.8000000000000003
2021,1,15,6,0,25.6,75,51,8,83,77.06,988,4.1000000000000005
2021,1,15,7,0,28.1,65,766,1,357,61.63,989,4.7
2021,1,15,8,0,30.6,212,447,8,477,49.14,988,5.1000000000000005
