Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9425696,-,-,-,-6.22,-36.03,-3,238,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,Cloud Type,GHI,Relative Humidity,Pressure,Wind Speed
2018,1,7,0,0,23.5,0,0,0,0,86.17,989,3.3000000000000003
2018,1,7,1,0,23.3,0,0,0,0,87.79,988,3.2
2018,1,7,2,0,23.1,0,0,0,0,89.2,988,3
2018,1,7,3,0,23,0,0,0,0,89.92,988,2.8000000000000003
2018,1,7,4,0,22.8,0,0,0,0,91.18,988,2.6
2018,1,7,5,0,23.1,0,0,0,0,89.76,989,2.9000000000000004
2018,1,7,6,0,25.1,43,475,0,120,76.46000000000001,989,4.1000000000000005
2018,1,7,7,0,27.6,68,762,0,367,61.85,990,4.5
2018,1,7,8,0,30.200000000000003,81,884,0,612,49.77,990,4.6000000000000005
2018,1,7,9,0,32.4,92,942,0,818,41.58,989,4.7
2018,1,7,10,0,34.1,98,976,0,967,36.22,989,4.7
2018,1,7,11,0,35.300000000000004,303,711,2,981,32.63,988,4.800000000000001
2018,1,7,12,0,35.7,528,187,2,706,31.05,987,5
2018,1,7,13,0,35.6,106,964,0,965,30.93,986,5.2
2018,1,7,14,0,34.800000000000004,398,59,3,443,32.51,986,5.4
2018,1,7,15,0,33.4,94,852,1,608,35.74,986,5.4
2018,1,7,16,0,31.5,78,721,0,363,41.08,986,5.4
2018,1,7,17,0,29.3,47,434,1,119,49.24,987,5.1000000000000005
2018,1,7,18,0,27.700000000000003,0,0,0,0,57.81,988,5
2018,1,7,19,0,26.5,0,0,1,0,66.11,989,4.9
2018,1,7,20,0,25.5,0,0,1,0,73.77,990,4.7
2018,1,7,21,0,24.900000000000002,0,0,0,0,78.86,990,4.4
2018,1,7,22,0,24.5,0,0,0,0,81.89,990,4.1000000000000005
2018,1,7,23,0,24.200000000000003,0,0,0,0,83.63,989,3.7
2018,1,8,0,0,24,0,0,0,0,84.4,988,3.5
2018,1,8,1,0,23.8,0,0,0,0,85.23,988,3.2
2018,1,8,2,0,23.5,0,0,0,0,86.69,988,2.9000000000000004
2018,1,8,3,0,23.3,0,0,0,0,87.67,988,2.8000000000000003
2018,1,8,4,0,23.1,0,0,0,0,88.98,989,2.7
2018,1,8,5,0,23.3,0,0,0,0,88.07000000000001,989,3.1
2018,1,8,6,0,25.1,38,526,0,121,76.94,990,4.3
2018,1,8,7,0,27.6,60,790,0,368,63.050000000000004,990,4.7
2018,1,8,8,0,30.1,73,896,0,610,52.06,990,4.800000000000001
2018,1,8,9,0,32.1,91,939,0,813,44.87,990,4.9
2018,1,8,10,0,33.6,99,965,1,958,40.14,989,4.9
2018,1,8,11,0,34.6,107,972,0,1034,37.25,989,4.9
2018,1,8,12,0,35.1,488,54,3,539,35.84,988,4.9
2018,1,8,13,0,34.9,481,306,2,754,36.06,987,5.1000000000000005
2018,1,8,14,0,34.2,350,302,7,584,37.65,986,5.2
2018,1,8,15,0,32.7,218,484,7,511,41.94,986,5.4
2018,1,8,16,0,30.8,223,111,3,267,48.52,987,5.5
2018,1,8,17,0,28.8,71,10,7,72,56.870000000000005,988,5.4
2018,1,8,18,0,27.5,0,0,6,0,64.05,989,5.4
2018,1,8,19,0,26.5,0,0,7,0,70.37,990,5.300000000000001
2018,1,8,20,0,25.700000000000003,0,0,7,0,75.72,990,5.1000000000000005
2018,1,8,21,0,25.200000000000003,0,0,7,0,79.2,990,5
2018,1,8,22,0,24.8,0,0,0,0,81.46000000000001,990,4.800000000000001
2018,1,8,23,0,24.5,0,0,0,0,82.65,989,4.5
2018,1,9,0,0,24.200000000000003,0,0,7,0,83.82000000000001,988,4.2
2018,1,9,1,0,23.900000000000002,0,0,2,0,85.15,988,4
2018,1,9,2,0,23.700000000000003,0,0,0,0,85.62,988,3.9000000000000004
2018,1,9,3,0,23.5,0,0,7,0,86.5,989,3.6
2018,1,9,4,0,23.400000000000002,0,0,7,0,86.94,989,3.4000000000000004
2018,1,9,5,0,23.5,0,0,7,0,86.64,990,3.5
2018,1,9,6,0,24.400000000000002,42,463,1,115,80.88,990,4.6000000000000005
2018,1,9,7,0,25.8,69,749,1,360,72.06,990,5.2
2018,1,9,8,0,27.400000000000002,230,23,8,243,63.36,990,5.4
2018,1,9,9,0,28.8,369,217,8,537,56.19,990,5.4
2018,1,9,10,0,30.3,437,20,3,455,49.46,990,5.4
2018,1,9,11,0,31.900000000000002,455,147,8,595,42.94,989,5.300000000000001
2018,1,9,12,0,33,402,343,7,729,38.33,988,5.300000000000001
2018,1,9,13,0,33.4,371,423,7,749,36.15,988,5.4
2018,1,9,14,0,32.9,392,37,4,420,36.54,987,5.4
2018,1,9,15,0,31.700000000000003,347,117,3,418,39.410000000000004,987,5.4
2018,1,9,16,0,30,78,726,0,368,44.9,988,5.4
2018,1,9,17,0,28.1,48,445,1,123,52.94,989,5
2018,1,9,18,0,26.700000000000003,0,0,7,0,61.14,989,4.7
2018,1,9,19,0,25.700000000000003,0,0,7,0,68.56,990,4.800000000000001
2018,1,9,20,0,24.900000000000002,0,0,7,0,74.84,991,4.6000000000000005
2018,1,9,21,0,24.5,0,0,7,0,78.57000000000001,991,4.3
2018,1,9,22,0,24.200000000000003,0,0,7,0,81.33,990,4
2018,1,9,23,0,23.900000000000002,0,0,7,0,83.89,989,3.9000000000000004
2018,1,10,0,0,23.700000000000003,0,0,0,0,86.06,989,3.8000000000000003
2018,1,10,1,0,23.5,0,0,0,0,88.22,988,3.5
2018,1,10,2,0,23.3,0,0,3,0,90.14,988,3.5
2018,1,10,3,0,23.3,0,0,7,0,90.63,988,3.4000000000000004
2018,1,10,4,0,23.1,0,0,7,0,92.05,989,3.1
2018,1,10,5,0,23.200000000000003,0,0,7,0,91.84,990,3.1
2018,1,10,6,0,24.8,40,475,0,114,81.62,990,4.4
2018,1,10,7,0,27.200000000000003,173,378,2,320,66.51,990,5.2
2018,1,10,8,0,29.5,276,139,7,359,55.02,990,5.300000000000001
2018,1,10,9,0,31.5,339,303,7,572,47.6,990,5.4
2018,1,10,10,0,32.7,463,122,6,571,43.94,990,5.4
2018,1,10,11,0,33.1,385,15,6,399,42.660000000000004,989,5.4
2018,1,10,12,0,32.7,414,22,6,435,43.410000000000004,989,5.300000000000001
2018,1,10,13,0,31.6,408,22,6,428,46.21,988,5.300000000000001
2018,1,10,14,0,30.400000000000002,46,0,6,46,49.980000000000004,988,5.2
2018,1,10,15,0,29.3,183,7,6,187,54.39,988,5.1000000000000005
2018,1,10,16,0,28.1,58,0,6,59,60.14,988,4.9
2018,1,10,17,0,26.8,20,0,6,20,67.52,989,4.4
2018,1,10,18,0,25.900000000000002,0,0,6,0,74.24,990,4
2018,1,10,19,0,25.200000000000003,0,0,6,0,80.12,990,3.8000000000000003
2018,1,10,20,0,24.700000000000003,0,0,6,0,84.79,991,3.5
2018,1,10,21,0,24.3,0,0,6,0,88.28,991,3.2
2018,1,10,22,0,24,0,0,6,0,90.61,991,3.1
2018,1,10,23,0,23.700000000000003,0,0,6,0,92.21000000000001,990,2.9000000000000004
2018,1,11,0,0,23.5,0,0,7,0,92.88,989,2.8000000000000003
2018,1,11,1,0,23.3,0,0,7,0,93.4,989,2.9000000000000004
2018,1,11,2,0,23.1,0,0,6,0,94.03,989,2.9000000000000004
2018,1,11,3,0,23,0,0,7,0,94.09,989,2.9000000000000004
2018,1,11,4,0,22.900000000000002,0,0,8,0,94.05,989,2.6
2018,1,11,5,0,23,0,0,7,0,93.19,990,2.7
2018,1,11,6,0,24.1,45,0,4,45,86.28,991,3.7
2018,1,11,7,0,25.6,144,13,8,150,75.42,991,4.4
2018,1,11,8,0,27,261,270,7,421,65.93,991,4.7
2018,1,11,9,0,28,331,341,8,592,60.07,991,4.6000000000000005
2018,1,11,10,0,28.900000000000002,260,646,7,835,55.59,990,4.4
2018,1,11,11,0,29.8,310,520,7,807,51.800000000000004,990,4.3
2018,1,11,12,0,30.6,447,65,7,509,48.77,989,4.3
2018,1,11,13,0,31.1,337,624,2,897,46.89,988,4.4
2018,1,11,14,0,31.1,346,334,7,605,46.46,988,4.5
2018,1,11,15,0,30.400000000000002,107,817,1,604,48.24,988,4.5
2018,1,11,16,0,29,207,244,2,305,52.6,988,4.4
2018,1,11,17,0,27,56,374,0,119,61.120000000000005,989,3.7
2018,1,11,18,0,25.6,0,0,7,0,69.55,990,3.4000000000000004
2018,1,11,19,0,24.700000000000003,0,0,7,0,75.99,990,3.3000000000000003
2018,1,11,20,0,24.1,0,0,7,0,81.06,991,3.2
2018,1,11,21,0,23.5,0,0,6,0,85.66,991,2.9000000000000004
2018,1,11,22,0,23.1,0,0,7,0,88.62,991,2.7
2018,1,11,23,0,22.8,0,0,7,0,90.4,990,2.8000000000000003
2018,1,12,0,0,22.5,0,0,6,0,92,989,2.8000000000000003
2018,1,12,1,0,22.3,0,0,7,0,92.98,989,2.7
2018,1,12,2,0,22.1,0,0,7,0,93.73,988,2.4000000000000004
2018,1,12,3,0,21.900000000000002,0,0,7,0,94.55,988,2.2
2018,1,12,4,0,21.700000000000003,0,0,7,0,95.54,989,1.9000000000000001
2018,1,12,5,0,22,0,0,7,0,94.13,989,2.2
2018,1,12,6,0,24.200000000000003,49,375,0,106,81.69,990,3.6
2018,1,12,7,0,26.900000000000002,201,245,3,295,66.2,990,4.2
2018,1,12,8,0,29.400000000000002,301,338,2,502,54.370000000000005,990,4.4
2018,1,12,9,0,31.6,435,223,3,607,45.6,990,4.5
2018,1,12,10,0,33.2,114,945,0,956,39.97,989,4.6000000000000005
2018,1,12,11,0,34.300000000000004,118,963,0,1037,36.410000000000004,988,4.6000000000000005
2018,1,12,12,0,34.800000000000004,122,955,0,1037,34.62,987,4.7
2018,1,12,13,0,34.7,418,471,2,841,34.71,987,4.800000000000001
2018,1,12,14,0,34.1,112,899,1,813,36.1,986,4.9
2018,1,12,15,0,32.7,234,450,7,509,39.730000000000004,986,5.1000000000000005
2018,1,12,16,0,30.900000000000002,82,704,0,366,45.47,987,5.2
2018,1,12,17,0,28.6,86,125,7,107,54.58,987,4.9
2018,1,12,18,0,27,0,0,0,0,63.550000000000004,988,4.7
2018,1,12,19,0,25.8,0,0,7,0,71.65,989,4.6000000000000005
2018,1,12,20,0,25,0,0,7,0,78.16,990,4.5
2018,1,12,21,0,24.5,0,0,7,0,82.7,990,4.3
2018,1,12,22,0,24.1,0,0,7,0,85.73,989,4.2
2018,1,12,23,0,23.8,0,0,0,0,87.47,989,4.2
2018,1,13,0,0,23.6,0,0,7,0,88.17,988,4.1000000000000005
2018,1,13,1,0,23.5,0,0,7,0,88.18,987,4.1000000000000005
2018,1,13,2,0,23.3,0,0,0,0,89.06,987,4
2018,1,13,3,0,23.200000000000003,0,0,0,0,89.7,988,3.7
2018,1,13,4,0,23.1,0,0,0,0,90.29,988,3.4000000000000004
2018,1,13,5,0,23.200000000000003,0,0,1,0,90.03,989,3.3000000000000003
2018,1,13,6,0,24.900000000000002,43,422,0,107,78.92,989,4.6000000000000005
2018,1,13,7,0,27.200000000000003,72,725,0,351,64.89,990,5.300000000000001
2018,1,13,8,0,29.5,88,853,0,595,53.57,990,5.6000000000000005
2018,1,13,9,0,31.5,109,898,0,798,46.04,989,5.7
2018,1,13,10,0,32.800000000000004,118,932,0,948,42.59,988,5.800000000000001
2018,1,13,11,0,33.300000000000004,123,946,0,1027,41.86,988,5.9
2018,1,13,12,0,32.9,127,941,1,1029,43.21,987,5.9
2018,1,13,13,0,32.2,322,521,7,790,45.33,987,5.800000000000001
2018,1,13,14,0,31.3,352,244,7,543,47.94,987,5.7
2018,1,13,15,0,30.3,283,231,7,425,51.08,987,5.5
2018,1,13,16,0,29.1,198,202,7,280,55.47,987,5.300000000000001
2018,1,13,17,0,27.6,83,30,7,88,62.43,988,4.7
2018,1,13,18,0,26.400000000000002,0,0,7,0,69.76,989,3.9000000000000004
2018,1,13,19,0,25.6,0,0,7,0,75.67,989,3.6
2018,1,13,20,0,24.900000000000002,0,0,7,0,81.18,990,3.4000000000000004
2018,1,13,21,0,24.400000000000002,0,0,7,0,85.45,990,3.4000000000000004
2018,1,13,22,0,24.1,0,0,7,0,88.31,990,3.4000000000000004
2018,1,13,23,0,23.900000000000002,0,0,7,0,90.01,989,3.5
2018,1,14,0,0,23.700000000000003,0,0,7,0,91.31,988,3.5
2018,1,14,1,0,23.6,0,0,0,0,91.88,988,3.4000000000000004
2018,1,14,2,0,23.5,0,0,7,0,92.47,988,3.3000000000000003
2018,1,14,3,0,23.400000000000002,0,0,7,0,93.10000000000001,988,3.2
2018,1,14,4,0,23.3,0,0,7,0,93.68,988,3.1
2018,1,14,5,0,23.400000000000002,0,0,3,0,93.41,988,3.2
2018,1,14,6,0,25,44,396,0,103,84.13,989,4.4
2018,1,14,7,0,27.3,76,701,0,345,70.02,989,5.300000000000001
2018,1,14,8,0,29.5,97,827,0,588,58.660000000000004,990,5.7
2018,1,14,9,0,31.3,120,877,0,792,51.32,989,5.9
2018,1,14,10,0,32.7,316,1,3,317,46.19,989,6.2
2018,1,14,11,0,33.7,135,933,0,1026,42.5,989,6.300000000000001
2018,1,14,12,0,34,141,926,0,1030,40.9,988,6.4
2018,1,14,13,0,33.800000000000004,137,911,0,958,40.86,987,6.5
2018,1,14,14,0,33.1,127,878,0,814,42.26,987,6.5
2018,1,14,15,0,32,110,818,0,612,45.11,987,6.4
2018,1,14,16,0,30.200000000000003,87,699,0,371,51.02,987,6.2
2018,1,14,17,0,28.1,52,424,0,126,59.96,988,5.300000000000001
2018,1,14,18,0,26.700000000000003,0,0,0,0,68.58,989,4.6000000000000005
2018,1,14,19,0,25.8,0,0,0,0,74.97,989,4.3
2018,1,14,20,0,25.1,0,0,0,0,79.97,990,4.2
2018,1,14,21,0,24.6,0,0,0,0,83.15,990,4.1000000000000005
2018,1,14,22,0,24.1,0,0,0,0,85.93,990,4
2018,1,14,23,0,23.700000000000003,0,0,0,0,87.97,989,3.9000000000000004
2018,1,15,0,0,23.200000000000003,0,0,0,0,90.75,988,3.7
2018,1,15,1,0,22.900000000000002,0,0,0,0,92.58,988,3.5
2018,1,15,2,0,22.700000000000003,0,0,0,0,93.93,988,3.3000000000000003
2018,1,15,3,0,22.6,0,0,0,0,94.65,988,3.2
2018,1,15,4,0,22.5,0,0,0,0,94.96000000000001,988,3.3000000000000003
2018,1,15,5,0,22.700000000000003,0,0,0,0,93.68,989,3.8000000000000003
2018,1,15,6,0,24.5,41,446,0,107,82.85000000000001,990,5.300000000000001
2018,1,15,7,0,27.200000000000003,71,740,1,353,65.91,990,6.300000000000001
2018,1,15,8,0,29.5,86,868,0,600,54.5,990,6.5
2018,1,15,9,0,31.5,94,935,1,810,46.59,990,6.6000000000000005
2018,1,15,10,0,32.9,99,967,0,961,42.27,990,6.7
2018,1,15,11,0,33.6,108,0,3,108,40.44,989,6.800000000000001
2018,1,15,12,0,33.7,116,0,4,116,40.35,989,6.9
2018,1,15,13,0,33.300000000000004,374,16,8,388,41.43,988,7
2018,1,15,14,0,32.4,371,193,8,523,43.82,988,7
