Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,9436919,-,-,-,-5.84,-35.21,-3,52,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed,Relative Humidity,Pressure,Cloud Type
2020,1,6,22,0,26.6,0,0,0,4.1000000000000005,87.25,1010,0
2020,1,6,23,0,26.5,0,0,0,4,87.72,1009,0
2020,1,7,0,0,26.3,0,0,0,3.9000000000000004,88.82000000000001,1008,0
2020,1,7,1,0,26.200000000000003,0,0,0,3.8000000000000003,89.52,1008,0
2020,1,7,2,0,26.1,0,0,0,3.8000000000000003,90.13,1008,0
2020,1,7,3,0,26.1,0,0,0,3.9000000000000004,90.14,1008,0
2020,1,7,4,0,26,0,0,0,4,90.76,1009,0
2020,1,7,5,0,26.3,0,0,0,4.2,89.32000000000001,1009,1
2020,1,7,6,0,27.1,48,125,448,4.6000000000000005,84.7,1010,0
2020,1,7,7,0,28.200000000000003,78,369,722,4.6000000000000005,77.84,1010,0
2020,1,7,8,0,29.1,95,607,841,4.5,72.65,1010,0
2020,1,7,9,0,29.8,131,797,859,4.4,68.92,1010,0
2020,1,7,10,0,30.400000000000002,137,941,900,4.4,65.82000000000001,1009,0
2020,1,7,11,0,30.700000000000003,137,1016,923,4.6000000000000005,63.97,1008,0
2020,1,7,12,0,30.8,157,1002,890,4.800000000000001,63.31,1008,0
2020,1,7,13,0,30.700000000000003,152,923,872,4.9,63.83,1007,0
2020,1,7,14,0,30.3,320,592,357,5,65.8,1007,7
2020,1,7,15,0,29.700000000000003,235,489,431,5.1000000000000005,68.76,1007,7
2020,1,7,16,0,28.900000000000002,179,201,56,5.1000000000000005,72.92,1007,7
2020,1,7,17,0,28.1,56,57,5,5,77.8,1008,8
2020,1,7,18,0,27.5,0,0,0,4.9,81.76,1008,7
2020,1,7,19,0,27.200000000000003,0,0,0,4.800000000000001,83.9,1009,7
2020,1,7,20,0,27.1,0,0,0,4.7,84.67,1009,8
2020,1,7,21,0,26.900000000000002,0,0,0,4.5,85.75,1009,3
2020,1,7,22,0,26.8,0,0,0,4.4,86.24,1009,7
2020,1,7,23,0,26.6,0,0,0,4.2,87.10000000000001,1008,3
2020,1,8,0,0,26.5,0,0,0,4.1000000000000005,87.47,1007,3
2020,1,8,1,0,26.400000000000002,0,0,0,3.9000000000000004,87.97,1007,3
2020,1,8,2,0,26.3,0,0,0,3.7,88.44,1007,8
2020,1,8,3,0,26.3,0,0,0,3.6,88.39,1008,8
2020,1,8,4,0,26.200000000000003,0,0,0,3.4000000000000004,88.72,1008,8
2020,1,8,5,0,26.5,0,0,0,3.4000000000000004,87.10000000000001,1009,7
2020,1,8,6,0,27.1,55,55,1,3.6,83.29,1009,4
2020,1,8,7,0,27.900000000000002,144,145,2,3.6,78.59,1010,3
2020,1,8,8,0,28.6,304,335,51,3.6,75.07000000000001,1010,4
2020,1,8,9,0,29.200000000000003,331,368,48,3.6,72.21000000000001,1009,8
2020,1,8,10,0,29.700000000000003,267,268,0,3.7,69.99,1009,4
2020,1,8,11,0,30,484,525,43,3.9000000000000004,68.52,1008,3
2020,1,8,12,0,30,169,993,867,4,68.34,1008,1
2020,1,8,13,0,29.900000000000002,502,649,167,4.1000000000000005,68.64,1007,3
2020,1,8,14,0,29.5,147,765,810,4.3,70.3,1006,0
2020,1,8,15,0,29,326,367,69,4.4,72.68,1006,3
2020,1,8,16,0,28.3,101,326,587,4.4,76.22,1007,0
2020,1,8,17,0,27.6,54,95,269,4.1000000000000005,80.51,1007,0
2020,1,8,18,0,27.200000000000003,0,0,0,4.1000000000000005,83.33,1008,0
2020,1,8,19,0,27,0,0,0,4.1000000000000005,84.59,1008,3
2020,1,8,20,0,26.900000000000002,0,0,0,4.1000000000000005,85.22,1009,3
2020,1,8,21,0,26.700000000000003,0,0,0,4,86.09,1008,3
2020,1,8,22,0,26.5,0,0,0,3.8000000000000003,87.09,1008,3
2020,1,8,23,0,26.3,0,0,0,3.5,88.08,1008,7
2020,1,9,0,0,26.200000000000003,0,0,0,3.2,88.44,1007,7
2020,1,9,1,0,26.1,0,0,0,3.1,88.74,1007,3
2020,1,9,2,0,26.1,0,0,0,3.1,88.48,1007,8
2020,1,9,3,0,26.1,0,0,0,3.4000000000000004,88.32000000000001,1007,7
2020,1,9,4,0,26.1,0,0,0,3.7,88.2,1008,6
2020,1,9,5,0,26.3,0,0,0,4,87.07000000000001,1008,6
2020,1,9,6,0,26.700000000000003,5,5,0,4.4,84.97,1009,6
2020,1,9,7,0,27.200000000000003,7,7,0,4.6000000000000005,81.92,1010,6
2020,1,9,8,0,27.700000000000003,140,142,2,4.5,79.10000000000001,1010,6
2020,1,9,9,0,28.1,218,221,3,4.4,77.09,1010,6
2020,1,9,10,0,28.5,458,594,152,4.3,75.15,1009,6
2020,1,9,11,0,28.700000000000003,392,638,257,4.2,74.19,1009,8
2020,1,9,12,0,28.700000000000003,436,491,57,4.2,73.96000000000001,1008,8
2020,1,9,13,0,28.700000000000003,377,715,381,4.2,73.87,1007,7
2020,1,9,14,0,28.6,363,421,76,4.2,74.22,1007,8
2020,1,9,15,0,28.200000000000003,113,573,777,4.1000000000000005,76.02,1007,0
2020,1,9,16,0,27.8,89,335,641,4.1000000000000005,78.24,1007,0
2020,1,9,17,0,27.1,49,100,336,3.8000000000000003,83.14,1008,1
2020,1,9,18,0,26.8,0,0,0,3.8000000000000003,84.87,1009,1
2020,1,9,19,0,26.6,0,0,0,3.9000000000000004,85.7,1009,0
2020,1,9,20,0,26.5,0,0,0,3.9000000000000004,86.17,1010,0
2020,1,9,21,0,26.400000000000002,0,0,0,3.9000000000000004,86.49,1010,0
2020,1,9,22,0,26.3,0,0,0,3.9000000000000004,86.63,1009,0
2020,1,9,23,0,26.200000000000003,0,0,0,3.8000000000000003,86.81,1009,0
2020,1,10,0,0,26.1,0,0,0,3.8000000000000003,87.17,1008,0
2020,1,10,1,0,26,0,0,0,3.9000000000000004,87.8,1008,0
2020,1,10,2,0,26,0,0,0,4,88,1008,7
2020,1,10,3,0,26,0,0,0,4.1000000000000005,88.02,1008,7
2020,1,10,4,0,26,0,0,0,4.1000000000000005,87.97,1009,3
2020,1,10,5,0,26.200000000000003,0,0,0,4.3,86.9,1009,3
2020,1,10,6,0,26.8,46,120,437,4.800000000000001,83.85000000000001,1010,1
2020,1,10,7,0,27.6,75,362,720,5,79.18,1010,1
2020,1,10,8,0,28.3,92,603,844,5.2,75.48,1010,1
2020,1,10,9,0,28.8,117,800,881,5.4,73.17,1010,0
2020,1,10,10,0,29.3,125,947,920,5.5,70.93,1009,0
2020,1,10,11,0,29.5,509,666,164,5.5,69.93,1009,3
2020,1,10,12,0,29.6,127,1022,941,5.4,69.24,1008,0
2020,1,10,13,0,29.5,122,945,927,5.300000000000001,69.44,1008,0
2020,1,10,14,0,29.3,111,798,897,5.2,69.96000000000001,1007,0
2020,1,10,15,0,28.8,96,593,836,5.1000000000000005,71.94,1007,0
2020,1,10,16,0,28.200000000000003,201,212,28,5,74.77,1007,3
2020,1,10,17,0,27.400000000000002,44,108,417,4.6000000000000005,79.42,1008,0
2020,1,10,18,0,26.900000000000002,0,0,0,4.5,82.9,1009,0
2020,1,10,19,0,26.700000000000003,0,0,0,4.6000000000000005,84.78,1010,0
2020,1,10,20,0,26.5,0,0,0,4.7,86.45,1010,0
2020,1,10,21,0,26.400000000000002,0,0,0,4.800000000000001,87.52,1010,0
2020,1,10,22,0,26.3,0,0,0,4.9,88.57000000000001,1010,0
2020,1,10,23,0,26.3,0,0,0,5,88.71000000000001,1009,0
2020,1,11,0,0,26.400000000000002,0,0,0,5.1000000000000005,88.10000000000001,1008,0
2020,1,11,1,0,26.400000000000002,0,0,0,5.300000000000001,87.9,1008,0
2020,1,11,2,0,26.400000000000002,0,0,0,5.5,87.47,1007,0
2020,1,11,3,0,26.400000000000002,0,0,0,5.6000000000000005,86.91,1007,0
2020,1,11,4,0,26.400000000000002,0,0,0,5.5,86.21000000000001,1008,0
2020,1,11,5,0,26.6,0,0,0,5.6000000000000005,84.54,1009,0
2020,1,11,6,0,27.3,48,122,449,5.7,80.57000000000001,1009,0
2020,1,11,7,0,28.1,79,369,729,5.6000000000000005,75.46000000000001,1010,0
2020,1,11,8,0,28.700000000000003,96,613,855,5.300000000000001,72.4,1010,0
2020,1,11,9,0,29.200000000000003,93,823,944,5.2,70.27,1010,0
2020,1,11,10,0,29.400000000000002,98,971,977,5.1000000000000005,69.32000000000001,1009,0
2020,1,11,11,0,29.6,101,1046,990,5.1000000000000005,68.44,1009,0
2020,1,11,12,0,29.6,104,1043,986,5.2,68.2,1008,0
2020,1,11,13,0,29.5,101,964,971,5.300000000000001,68.5,1008,0
2020,1,11,14,0,29.200000000000003,94,813,937,5.4,69.71000000000001,1007,0
2020,1,11,15,0,28.700000000000003,83,606,876,5.4,71.87,1007,0
2020,1,11,16,0,27.900000000000002,67,361,760,5.4,75.74,1008,0
2020,1,11,17,0,27.1,40,115,484,5.2,80.36,1008,0
2020,1,11,18,0,26.6,0,0,0,5.1000000000000005,83.77,1009,0
2020,1,11,19,0,26.400000000000002,0,0,0,5,85.29,1010,0
2020,1,11,20,0,26.3,0,0,0,5,85.85000000000001,1010,0
2020,1,11,21,0,26.1,0,0,0,4.800000000000001,86.77,1010,0
2020,1,11,22,0,26,0,0,0,4.6000000000000005,87.04,1010,0
2020,1,11,23,0,25.900000000000002,0,0,0,4.4,87.18,1009,0
2020,1,12,0,0,25.700000000000003,0,0,0,4.2,87.87,1008,0
2020,1,12,1,0,25.6,0,0,0,4,88.18,1008,0
2020,1,12,2,0,25.5,0,0,0,3.8000000000000003,88.39,1008,0
2020,1,12,3,0,25.400000000000002,0,0,0,3.7,88.62,1009,0
2020,1,12,4,0,25.3,0,0,0,3.7,88.91,1009,0
2020,1,12,5,0,25.5,0,0,0,4,87.9,1009,1
2020,1,12,6,0,26.200000000000003,42,121,480,4.7,84.21000000000001,1010,0
2020,1,12,7,0,26.900000000000002,70,365,744,4.9,80.08,1010,1
2020,1,12,8,0,27.6,298,488,314,4.9,76.31,1010,3
2020,1,12,9,0,28.3,415,506,118,4.9,72.62,1010,4
2020,1,12,10,0,28.900000000000002,442,471,32,4.9,69.66,1009,4
2020,1,12,11,0,29.200000000000003,445,456,11,5,68.4,1009,4
2020,1,12,12,0,29.3,488,637,156,5.1000000000000005,68.33,1009,4
2020,1,12,13,0,29.200000000000003,471,600,145,5.1000000000000005,69.26,1008,4
2020,1,12,14,0,29,413,501,114,5.2,70.7,1008,4
2020,1,12,15,0,28.5,327,374,79,5.300000000000001,73.41,1007,3
2020,1,12,16,0,28,187,194,18,5.300000000000001,76.81,1008,4
2020,1,12,17,0,27.200000000000003,7,7,0,5.1000000000000005,82.28,1008,4
2020,1,12,18,0,26.8,0,0,0,5.1000000000000005,85.36,1009,4
2020,1,12,19,0,26.6,0,0,0,5.1000000000000005,87.16,1010,3
2020,1,12,20,0,26.5,0,0,0,5,88.27,1010,0
2020,1,12,21,0,26.400000000000002,0,0,0,4.800000000000001,89.15,1010,0
2020,1,12,22,0,26.3,0,0,0,4.6000000000000005,89.81,1010,1
2020,1,12,23,0,26.200000000000003,0,0,0,4.4,90.24,1009,0
2020,1,13,0,0,26.1,0,0,0,4.3,90.68,1008,7
2020,1,13,1,0,26,0,0,0,4.2,91.24,1008,7
2020,1,13,2,0,25.900000000000002,0,0,0,4.1000000000000005,91.65,1007,1
2020,1,13,3,0,25.900000000000002,0,0,0,4.2,91.55,1008,0
2020,1,13,4,0,25.8,0,0,0,4.2,91.89,1008,1
2020,1,13,5,0,26,0,0,0,4.4,90.87,1008,1
2020,1,13,6,0,26.700000000000003,43,119,466,4.800000000000001,87.06,1009,0
2020,1,13,7,0,27.6,71,363,740,5,81.91,1009,0
2020,1,13,8,0,28.3,87,604,856,5.1000000000000005,78.29,1009,0
2020,1,13,9,0,29,115,802,888,5.2,74.76,1009,0
2020,1,13,10,0,29.5,123,948,924,5.2,72.13,1009,0
2020,1,13,11,0,29.8,129,1023,936,5.300000000000001,70.36,1008,0
2020,1,13,12,0,30,146,1015,911,5.300000000000001,69.23,1008,0
2020,1,13,13,0,30,143,936,890,5.300000000000001,68.83,1007,0
2020,1,13,14,0,29.700000000000003,134,789,851,5.300000000000001,69.68,1007,0
2020,1,13,15,0,29.3,116,585,783,5.300000000000001,71,1006,0
2020,1,13,16,0,28.5,91,345,652,5.2,74.65,1007,0
2020,1,13,17,0,27.700000000000003,51,107,356,5,79.08,1007,0
2020,1,13,18,0,27.1,0,0,0,5,82.8,1008,0
2020,1,13,19,0,26.900000000000002,0,0,0,5,84.25,1008,0
2020,1,13,20,0,26.700000000000003,0,0,0,5,85.64,1009,0
2020,1,13,21,0,26.6,0,0,0,4.9,86.25,1009,0
2020,1,13,22,0,26.5,0,0,0,4.800000000000001,86.91,1009,0
2020,1,13,23,0,26.400000000000002,0,0,0,4.7,87.5,1008,0
2020,1,14,0,0,26.3,0,0,0,4.6000000000000005,88.09,1008,0
2020,1,14,1,0,26.200000000000003,0,0,0,4.7,88.62,1007,0
2020,1,14,2,0,26.200000000000003,0,0,0,4.800000000000001,88.75,1007,0
2020,1,14,3,0,26.200000000000003,0,0,0,4.9,88.89,1007,0
2020,1,14,4,0,26.1,0,0,0,5,89.56,1008,0
2020,1,14,5,0,26.3,0,0,0,5,88.52,1008,0
2020,1,14,6,0,27,47,114,413,5.300000000000001,84.73,1009,0
2020,1,14,7,0,27.900000000000002,80,356,703,5.2,79.56,1009,0
2020,1,14,8,0,28.700000000000003,98,599,832,5.1000000000000005,75.44,1009,0
2020,1,14,9,0,29.5,113,804,893,4.9,71.47,1009,0
2020,1,14,10,0,30,120,953,932,4.800000000000001,68.63,1008,0
2020,1,14,11,0,30.400000000000002,124,1031,949,4.7,66.33,1008,0
2020,1,14,12,0,30.5,121,1032,953,4.800000000000001,65.39,1007,0
2020,1,14,13,0,30.400000000000002,117,954,938,4.9,65.51,1007,0
2020,1,14,14,0,30.1,109,807,904,5,66.53,1006,0
2020,1,14,15,0,29.6,97,602,840,5.2,68.79,1006,0
2020,1,14,16,0,28.900000000000002,78,358,715,5.2,72.45,1006,0
2020,1,14,17,0,28,46,114,425,5,77.68,1007,0
2020,1,14,18,0,27.400000000000002,0,0,0,5,81.54,1008,0
2020,1,14,19,0,27.200000000000003,0,0,0,4.9,83.04,1008,0
2020,1,14,20,0,27,0,0,0,4.800000000000001,84.28,1009,0
2020,1,14,21,0,26.8,0,0,0,4.6000000000000005,85.18,1009,0
2020,1,14,22,0,26.700000000000003,0,0,0,4.5,85.46000000000001,1009,0
2020,1,14,23,0,26.6,0,0,0,4.5,85.55,1008,1
2020,1,15,0,0,26.5,0,0,0,4.6000000000000005,85.56,1007,0
2020,1,15,1,0,26.400000000000002,0,0,0,4.7,85.62,1007,0
2020,1,15,2,0,26.3,0,0,0,4.800000000000001,85.5,1007,0
2020,1,15,3,0,26.3,0,0,0,4.9,84.77,1007,0
